# PathPlanner CSV Format:
# timeSeconds, positionMeters, velocityMetersPerSecond, accelerationMetersPerSecondSq, headingDegrees, holonomicRotationDegrees, curvatureRadPerMeter, curveRadiusMeters, angularVelocityDegreesPerSec, angularAccelerationDegreesPerSecSq
 1.263334082198282,0.3990032508109439,0.6261769149076892,0.5034316667247143,-18.1573545720989,0.0,-0.5565053763881045,-1.7969278329174743,-20.376484439255893,4.3803502906775424
 1.285007850218695,0.4128112937809181,0.6370854831042433,0.5033074168866251,-18.596723900521038,0.0,-0.5442175707891108,-1.8375003926279125,-20.271940163257547,4.823539492527776
 1.3064083652400564,0.42667570419229917,0.6478540538646853,0.5031921311096075,-19.02815742285551,0.0,-0.5322639512789827,-1.8787670996637837,-20.159959790866044,5.232601751860956
 1.3275480170609661,0.44059593440062583,0.6584890955752568,0.5030849987818693,-19.45182522870267,0.0,-0.5206369058744141,-1.9207243833790295,-20.04138050315953,5.609330215610328
 1.3484382145245544,0.45457140459754203,0.6689965578963794,0.5029853039655144,-19.867894662066607,0.0,-0.509328785385097,-1.9633683166835205,-19.916969865371,5.955455328049357
 1.369089484076993,0.4686015038525517,0.6793819246503894,0.5028924118993784,-20.27653025012272,0.0,-0.49833193081732746,-2.0066946108788843,-19.787431809869418,6.272643682881459
 1.3895115560817493,0.48268559112118115,0.6896502600396875,0.5028057577559545,-20.67789364571008,0.0,-0.48763869767974105,-2.0506986109965264,-19.653412028607278,6.5624967550268805
 1.4097134406968914,0.4968229962203671,0.6998062491946593,0.5027248372342149,-21.072143582197345,0.0,-0.4772414776897144,-2.095375290599039,-19.51550283540153,6.826550880425097
 1.429703494815353,0.5110130207718087,0.709854233878061,0.502649198639337,-21.45943583974793,0.0,-0.4671327177337772,-2.1407192475220893,-19.37424757609363,7.066276983084645
 1.4494894813197419,0.5252549391141436,0.7197982440337691,0.5025784361827199,-21.839923221831214,0.0,-0.4573049366820146,-2.1867246989624047,-19.23014462780956,7.283081298580131
